filename,atom_count
qmof-77e8bf6.cif,127
qmof-4c17a2b.cif,226
qmof-01ea939.cif,144
qmof-8d6e3d6.cif,80
qmof-f658273.cif,48
qmof-0bbddb3.cif,130
qmof-9f56ed6.cif,84
qmof-bd1d69c.cif,96
qmof-418ac25.cif,116
qmof-29c6781.cif,84
qmof-8828925.cif,126
qmof-4d114b5.cif,168
qmof-31bac1a.cif,134
qmof-1e0ee22.cif,38
qmof-a92da8c.cif,96
qmof-b604c6b.cif,400
qmof-1f248c3.cif,71
qmof-d3192ac.cif,88
qmof-32364c9.cif,104
qmof-914580c.cif,56
qmof-d6539c3.cif,154
qmof-535c7b9.cif,124
qmof-5aa7bf3.cif,44
qmof-6bad5cd.cif,114
qmof-e36da1e.cif,158
qmof-a5a42fa.cif,244
qmof-bb66e0f.cif,86
qmof-602b4a9.cif,156
qmof-cc15248.cif,98
qmof-757e44b.cif,195
qmof-4e5eb48.cif,88
qmof-0a59800.cif,116
qmof-ff0313d.cif,46
qmof-d03b683.cif,328
qmof-4b4837b.cif,66
qmof-16e1e21.cif,62
qmof-1212d08.cif,36
qmof-3a8fabc.cif,32
qmof-264c381.cif,56
qmof-0234a03.cif,72
qmof-fa0f884.cif,218
qmof-8254c0e.cif,76
qmof-e5e7f6f.cif,292
qmof-d126681.cif,64
qmof-49d6640.cif,82
qmof-58fb739.cif,136
qmof-0fe92ef.cif,52
qmof-ccf41ca.cif,48
qmof-29c250d.cif,90
qmof-23ef146.cif,130
qmof-f529638.cif,126
qmof-8ec9531.cif,164
qmof-4db3325.cif,38
qmof-aa92de8.cif,74
qmof-b36de89.cif,110
qmof-61aef3f.cif,60
qmof-dc63b8f.cif,88
qmof-d6ff6f7.cif,100
qmof-8555126.cif,94
qmof-00be260.cif,86
qmof-141ad7b.cif,132
qmof-39be442.cif,92
qmof-821f27d.cif,92
qmof-befacb1.cif,96
qmof-ce0c773.cif,106
qmof-30306da.cif,268
qmof-9b43c00.cif,33
qmof-8aafa02.cif,163
qmof-253efac.cif,61
qmof-8d490d4.cif,68
qmof-554f103.cif,62
qmof-3ce81cd.cif,60
qmof-cd0d17e.cif,64
qmof-f0008e4.cif,234
qmof-3d489e4.cif,30
qmof-b765610.cif,58
qmof-cc1e71f.cif,46
qmof-fb04ded.cif,148
qmof-355deb1.cif,138
qmof-93da51e.cif,148
qmof-721171e.cif,356
qmof-061fb4f.cif,83
qmof-66615cb.cif,102
qmof-808f3e7.cif,110
qmof-dc78201.cif,116
qmof-7f3b860.cif,66
qmof-a9d0bad.cif,81
qmof-8fe9690.cif,90
qmof-ea299cb.cif,144
qmof-39099d2.cif,140
qmof-d3f6f04.cif,40
qmof-832a1ad.cif,17
qmof-508b13f.cif,98
qmof-01f8adf.cif,62
qmof-58d9e85.cif,80
qmof-1c719d3.cif,74
qmof-64280ff.cif,100
qmof-0e985bd.cif,276
qmof-ef3c64d.cif,236
qmof-9300c45.cif,324
qmof-bde75c0.cif,99
qmof-2e932db.cif,108
qmof-7592d77.cif,140
qmof-32cb456.cif,132
qmof-6c51382.cif,136
qmof-9c7dfa6.cif,54
qmof-ccec7e9.cif,176
qmof-275e0ea.cif,72
qmof-2b5cf00.cif,64
qmof-3f76144.cif,188
qmof-b57b2b7.cif,158
qmof-601416a.cif,246
qmof-b1105ea.cif,112
qmof-44afbcd.cif,90
qmof-62cf3da.cif,392
qmof-8782178.cif,146
qmof-4eb7b40.cif,88
qmof-832230f.cif,67
qmof-3aebfd2.cif,88
qmof-0782391.cif,52
qmof-8ee15b0.cif,144
qmof-b0410f7.cif,150
qmof-02592f2.cif,120
qmof-a1cd150.cif,68
qmof-e97bef9.cif,125
qmof-6b50a2e.cif,260
qmof-9b98e57.cif,107
qmof-419f734.cif,228
qmof-d15583a.cif,180
qmof-e94ef3c.cif,78
qmof-c7e180e.cif,49
qmof-9b906f4.cif,144
qmof-02ef78f.cif,92
qmof-697aabc.cif,88
qmof-b76078f.cif,192
qmof-6891316.cif,27
qmof-492d2a5.cif,96
qmof-3c464fc.cif,76
qmof-3f2647a.cif,148
qmof-93ecc7d.cif,145
qmof-9b881cc.cif,64
qmof-8a8d2e8.cif,106
qmof-ff4f709.cif,101
qmof-1ff599f.cif,48
qmof-df25b54.cif,110
qmof-2522081.cif,110
qmof-9f43508.cif,60
qmof-66f44d8.cif,240
qmof-2383028.cif,90
qmof-01f1640.cif,66
qmof-3f4c77b.cif,124
qmof-90c2d5e.cif,73
qmof-73ef0e4.cif,27
qmof-d6239ff.cif,78
qmof-8d3781c.cif,49
qmof-19ac3b5.cif,100
qmof-2311e13.cif,84
qmof-3d70d00.cif,144
qmof-dc0fa21.cif,80
qmof-2f9a271.cif,48
qmof-37173e4.cif,150
qmof-3a19adf.cif,68
qmof-a72a815.cif,98
qmof-a0ff6b5.cif,94
qmof-8804440.cif,76
qmof-62f023c.cif,56
qmof-a6f3f87.cif,162
qmof-4fb8d06.cif,110
qmof-b7f8729.cif,96
qmof-23961e5.cif,98
qmof-2ad6ccc.cif,254
qmof-5ec17b1.cif,92
qmof-a326ecc.cif,100
qmof-e458a47.cif,68
qmof-edb3d86.cif,108
qmof-1de40a5.cif,76
qmof-3490498.cif,60
qmof-815b847.cif,76
qmof-4a07d68.cif,190
qmof-310ec70.cif,48
qmof-b46b341.cif,50
qmof-48d7079.cif,66
qmof-faa99ba.cif,128
qmof-9c01d44.cif,248
qmof-2964898.cif,122
qmof-36c3a85.cif,126
qmof-444a042.cif,200
qmof-ff1391f.cif,34
qmof-8c7fa0e.cif,156
qmof-6753137.cif,67
qmof-473d2b6.cif,90
qmof-8494aed.cif,300
qmof-9632972.cif,104
qmof-365e8e1.cif,100
qmof-1560746.cif,84
qmof-3ae46b1.cif,58
qmof-651a0e2.cif,180
qmof-165659f.cif,306
qmof-42326c3.cif,74
qmof-dd74e9c.cif,100
qmof-2384a20.cif,208
qmof-c147f6d.cif,42
qmof-25b216b.cif,120
qmof-804ba67.cif,67
qmof-02f3753.cif,198
qmof-e169062.cif,92
qmof-9f71903.cif,212
qmof-8ef372e.cif,52
qmof-eacc671.cif,146
qmof-beae772.cif,140
qmof-8c0a960.cif,68
qmof-9cc3331.cif,96
qmof-ff7ddd3.cif,78
qmof-67a660f.cif,176
qmof-e5dfdd6.cif,148
qmof-6f208d3.cif,202
qmof-4d020d6.cif,80
qmof-c9f20d8.cif,68
qmof-99a6abd.cif,78
qmof-96a0495.cif,130
qmof-e2ae6f5.cif,324
qmof-236db9d.cif,92
qmof-f00119d.cif,86
qmof-772af30.cif,26
qmof-6680eb0.cif,78
qmof-4836d6c.cif,42
qmof-05c81b9.cif,102
qmof-83b2e7a.cif,92
qmof-05b4924.cif,82
qmof-45de5a4.cif,120
qmof-d2a32bb.cif,54
qmof-eecfc17.cif,136
qmof-f5294b2.cif,138
qmof-602a53e.cif,66
qmof-d3845a9.cif,82
qmof-74178b4.cif,188
qmof-6aa9860.cif,89
qmof-f1b4afc.cif,66
qmof-04ab17d.cif,36
qmof-0c12dcf.cif,80
qmof-c3e4ec7.cif,194
qmof-f24dae1.cif,58
qmof-a6524a9.cif,96
qmof-833e46c.cif,62
qmof-f857f84.cif,148
qmof-1355ac2.cif,228
qmof-b156f80.cif,112
qmof-6e1b2a5.cif,40
qmof-31d6986.cif,108
qmof-57086c9.cif,120
qmof-70a9ffb.cif,180
qmof-dae0988.cif,400
qmof-8aa3a8e.cif,37
qmof-573a6eb.cif,68
qmof-264023f.cif,88
qmof-458e0ea.cif,72
qmof-f3d5d89.cif,50
qmof-735cade.cif,54
qmof-e90a633.cif,128
qmof-ff552fc.cif,90
qmof-3c42ae2.cif,228
qmof-3d37893.cif,60
qmof-df5b996.cif,86
qmof-5ea9819.cif,210
qmof-c81b80b.cif,52
qmof-6c8fb74.cif,110
qmof-d6662a5.cif,21
qmof-b27a057.cif,106
qmof-0526588.cif,100
qmof-6b82caa.cif,66
qmof-873a982.cif,128
qmof-bdab5c6.cif,41
qmof-71233cb.cif,110
qmof-b3457f4.cif,81
qmof-74ace65.cif,98
qmof-1c14d74.cif,170
qmof-e0cb981.cif,232
qmof-53816c0.cif,38
qmof-f5af2da.cif,100
qmof-3f83d89.cif,100
qmof-54c3ea8.cif,88
qmof-0ef13af.cif,78
qmof-8437032.cif,55
qmof-f8dd6bc.cif,144
qmof-23ab2a1.cif,96
qmof-5f0dd01.cif,104
qmof-0c8f66a.cif,234
qmof-f50d129.cif,140
qmof-434aece.cif,148
qmof-bb4d5bb.cif,114
qmof-f398916.cif,112
qmof-f2b7ece.cif,148
qmof-ffb946a.cif,116
qmof-0869724.cif,184
qmof-1068e1a.cif,100
qmof-bceb11a.cif,92
qmof-b23c02b.cif,120
qmof-b6dadce.cif,90
qmof-0ffb4d8.cif,112
qmof-40d569a.cif,60
qmof-bdf22c6.cif,198
qmof-163a5ea.cif,124
qmof-780219c.cif,180
qmof-0b653b1.cif,180
qmof-00ed6b6.cif,96
qmof-4551e80.cif,54
qmof-7245894.cif,36
qmof-7d61873.cif,352
qmof-1b8f727.cif,32
qmof-c3773fe.cif,156
qmof-d950595.cif,52
qmof-f108d47.cif,73
qmof-8aa82f9.cif,72
qmof-dcfa5de.cif,76
qmof-fe664ae.cif,108
qmof-5433888.cif,100
qmof-a45077f.cif,80
qmof-642431e.cif,42
qmof-41141ee.cif,112
qmof-c3d1c9d.cif,74
qmof-6cb1694.cif,98
qmof-f4d0642.cif,32
qmof-5bd7e70.cif,94
qmof-1089298.cif,114
qmof-1cfe255.cif,78
qmof-4402152.cif,84
qmof-a5d6bc4.cif,104
qmof-52e7267.cif,120
qmof-849e68b.cif,118
qmof-a02c95b.cif,54
qmof-08f5e1e.cif,120
qmof-4a944d6.cif,141
qmof-74c20e7.cif,25
qmof-fc08082.cif,246
qmof-2b7dbda.cif,90
qmof-2b1aba1.cif,136
qmof-fb8704e.cif,86
qmof-2a30c18.cif,144
qmof-5af3aeb.cif,62
qmof-cafe9dc.cif,62
qmof-ac3d817.cif,90
qmof-d32f614.cif,112
qmof-b586c9e.cif,122
qmof-a92c5f8.cif,110
qmof-7080970.cif,136
qmof-cd1371c.cif,85
qmof-67b0e05.cif,108
qmof-9c6ea2c.cif,58
qmof-c7e5f8e.cif,58
qmof-aafcf3a.cif,128
qmof-acc6761.cif,50
qmof-6adf485.cif,228
qmof-7ae7339.cif,134
qmof-5950fb0.cif,58
qmof-4b1ef88.cif,153
qmof-e2332ff.cif,50
qmof-40d9081.cif,129
qmof-39dbc08.cif,106
qmof-91dccb1.cif,54
qmof-6014ce8.cif,74
qmof-e682639.cif,204
qmof-9c15737.cif,196
qmof-9d6b8f5.cif,160
qmof-9188690.cif,168
qmof-27238d0.cif,104
qmof-607a484.cif,90
qmof-adb2c4d.cif,59
qmof-9fd50d5.cif,208
qmof-35ae1e6.cif,75
qmof-465ca4f.cif,41
qmof-877d368.cif,72
qmof-555bddc.cif,66
qmof-0b9c9b5.cif,36
qmof-9afa0ab.cif,106
qmof-16edcac.cif,84
qmof-38415c5.cif,136
qmof-faf2699.cif,376
qmof-6e03d8e.cif,124
qmof-4bc01fd.cif,54
qmof-e718222.cif,94
qmof-72f4eea.cif,102
qmof-7ef4bb3.cif,80
qmof-edec6e9.cif,144
qmof-90d872c.cif,208
qmof-4aba306.cif,352
qmof-4a7d9c5.cif,100
qmof-12532fe.cif,108
qmof-77b300a.cif,124
qmof-f37b4ac.cif,86
qmof-15a2fa5.cif,136
qmof-a4946ba.cif,122
qmof-8802a19.cif,56
qmof-ef8d4e1.cif,68
qmof-6941c22.cif,128
qmof-91b0193.cif,153
qmof-73b0d64.cif,65
qmof-18442f6.cif,172
qmof-2030d07.cif,78
qmof-95aa0a6.cif,90
qmof-f4d2cb4.cif,86
qmof-9f906c1.cif,148
qmof-db2d084.cif,102
qmof-39f5039.cif,28
qmof-2b1cdb0.cif,86
qmof-54a157d.cif,48
qmof-0334ecb.cif,53
qmof-23e711e.cif,104
qmof-531f3cc.cif,140
qmof-463115a.cif,82
qmof-61a517e.cif,184
qmof-bfae863.cif,106
qmof-897ea77.cif,228
qmof-aa1f73a.cif,144
qmof-d2b7ca9.cif,54
qmof-2482286.cif,78
qmof-bdefc5b.cif,276
qmof-2dcf900.cif,108
qmof-ee6806c.cif,64
qmof-9e7a2ea.cif,56
qmof-120180d.cif,134
qmof-46868df.cif,210
qmof-a6bbcbb.cif,424
qmof-4b3dce4.cif,40
qmof-5191c64.cif,36
qmof-4def5e6.cif,24
qmof-b0d70e5.cif,100
qmof-a08abd2.cif,46
qmof-e2e748b.cif,128
qmof-8ee5683.cif,46
qmof-4bae7c0.cif,84
qmof-4d9614e.cif,138
qmof-1f7477f.cif,168
qmof-b2f2b6c.cif,392
qmof-6bc1eda.cif,80
qmof-63c5997.cif,110
qmof-4c1a060.cif,69
qmof-20529db.cif,204
qmof-9685c13.cif,46
qmof-55c6fce.cif,60
qmof-d5e2472.cif,76
qmof-9f230b5.cif,131
qmof-95e9665.cif,47
qmof-11a42ea.cif,106
qmof-9146100.cif,47
qmof-7211a38.cif,128
qmof-5263eb0.cif,82
qmof-7d5c3b3.cif,126
qmof-16e1f3f.cif,232
qmof-6bcd96c.cif,48
qmof-a1cd2cc.cif,35
qmof-8d4b921.cif,57
qmof-91da70f.cif,56
qmof-b733275.cif,92
qmof-245b3af.cif,123
qmof-dc2dcc2.cif,137
qmof-c8b355e.cif,76
qmof-0d8ec48.cif,54
qmof-753447a.cif,106
qmof-88c0dcd.cif,30
qmof-6993068.cif,63
qmof-319d81c.cif,120
qmof-379b14c.cif,49
qmof-c09dfd8.cif,90
qmof-14584db.cif,100
qmof-bffc6bd.cif,82
qmof-43bcc64.cif,76
qmof-da84265.cif,76
qmof-c4b72a4.cif,96
qmof-bd5b750.cif,56
qmof-b2093eb.cif,31
qmof-0180057.cif,126
qmof-c992d6c.cif,44
qmof-e8835b8.cif,120
qmof-688ca67.cif,80
qmof-eb98c8b.cif,54
qmof-1e89e8e.cif,53
qmof-e866848.cif,312
qmof-b0ffd45.cif,66
qmof-717d5e9.cif,100
qmof-3e99727.cif,84
qmof-628adc7.cif,144
qmof-653a443.cif,150
qmof-e265db6.cif,102
qmof-63fd049.cif,80
qmof-83e5a32.cif,68
qmof-b1bca8e.cif,69
qmof-51faf5d.cif,78
qmof-2063599.cif,82
qmof-ab953dd.cif,92
qmof-587db4e.cif,96
qmof-977d607.cif,98
qmof-876addd.cif,160
qmof-7a9521c.cif,100
qmof-c1cca62.cif,102
qmof-3ff05ac.cif,122
qmof-05191e5.cif,62
qmof-b8e36f9.cif,125
qmof-7bda122.cif,80
qmof-b939bce.cif,120
qmof-7d89f40.cif,98
qmof-a69430d.cif,68
qmof-3c0b718.cif,100
qmof-8995d9d.cif,216
qmof-c85fd52.cif,122
qmof-4232690.cif,86
qmof-8fecff8.cif,90
qmof-b65c1f5.cif,88
qmof-508c530.cif,138
qmof-3cc0d7f.cif,160
qmof-1e4d669.cif,292
qmof-9a5440e.cif,76
qmof-44f9ad0.cif,131
qmof-a76ae33.cif,76
qmof-d2f0d63.cif,104
qmof-05cc789.cif,178
qmof-71d2ae5.cif,164
qmof-06b7b00.cif,126
qmof-389e6cf.cif,89
qmof-b34b96a.cif,112
qmof-e961d42.cif,85
qmof-0a4649f.cif,48
qmof-d88d13b.cif,46
qmof-29248f6.cif,288
qmof-12fc980.cif,82
qmof-7d144b5.cif,58
qmof-8138810.cif,132
qmof-27043a0.cif,25
qmof-1eee5dc.cif,182
qmof-8169402.cif,132
qmof-c27a91a.cif,76
qmof-00e35a0.cif,90
qmof-16f859b.cif,60
qmof-d928e40.cif,124
qmof-4d33be9.cif,200
qmof-6fe7cc9.cif,30
qmof-00ecdfa.cif,136
qmof-1000751.cif,66
qmof-9e7b77a.cif,124
qmof-5be25c8.cif,92
qmof-bed05b6.cif,68
qmof-e34b785.cif,282
qmof-22baac9.cif,160
qmof-ea2df15.cif,67
qmof-49cb885.cif,80
qmof-b0602aa.cif,126
qmof-4472105.cif,82
qmof-65e795e.cif,112
qmof-222c44e.cif,400
qmof-aba6612.cif,60
qmof-e5ab8d0.cif,178
qmof-4697823.cif,124
qmof-8542c76.cif,117
qmof-9d7aabd.cif,66
qmof-8471fda.cif,84
qmof-2285864.cif,56
qmof-940a088.cif,64
qmof-38c1bdc.cif,244
qmof-5ceabd4.cif,76
qmof-68e1c8f.cif,82
qmof-0c6caee.cif,228
qmof-76bef6e.cif,38
qmof-9c58af6.cif,164
qmof-87101b9.cif,29
qmof-df94cde.cif,86
qmof-b156e7f.cif,106
qmof-84d07ac.cif,98
qmof-1c95cc8.cif,216
qmof-71cb066.cif,228
qmof-5ed2725.cif,180
qmof-c3d8aec.cif,60
qmof-aff9124.cif,220
qmof-5cea606.cif,62
qmof-1f5b82b.cif,72
qmof-e6b4f28.cif,44
qmof-20b1e21.cif,100
qmof-263da4f.cif,120
qmof-8367b96.cif,49
qmof-ac0374e.cif,96
qmof-db4f7d1.cif,160
qmof-09bfb35.cif,56
qmof-b936542.cif,140
qmof-7d8aedf.cif,185
qmof-60f2715.cif,60
qmof-75309dd.cif,54
qmof-36577c1.cif,90
qmof-54b048b.cif,80
qmof-82d61bd.cif,188
qmof-8499bb2.cif,112
qmof-781236f.cif,98
qmof-044adae.cif,110
qmof-c885572.cif,138
qmof-16501b0.cif,76
qmof-b5b3f3e.cif,102
qmof-f0345dc.cif,114
qmof-38d1f8c.cif,98
qmof-5b6ca4d.cif,132
qmof-96931f7.cif,72
qmof-f73a75b.cif,67
qmof-7b48c52.cif,142
qmof-af4c0b7.cif,44
qmof-a2e17c9.cif,76
qmof-631fbdf.cif,73
qmof-a34c45f.cif,102
qmof-6cd3373.cif,172
qmof-38de43e.cif,140
qmof-10ddadb.cif,62
qmof-b92e7e5.cif,92
qmof-0b7afa6.cif,124
qmof-1b9417a.cif,58
qmof-99d6026.cif,130
qmof-2cf2d31.cif,136
qmof-c237471.cif,108
qmof-cf98863.cif,144
qmof-2967134.cif,64
qmof-8b9c6cf.cif,54
qmof-7152813.cif,40
qmof-2cf4df0.cif,158
qmof-fc6f521.cif,432
qmof-8c5d5bd.cif,280
qmof-50c8fb2.cif,56
qmof-165aee3.cif,92
qmof-fb9d854.cif,90
qmof-2102fc6.cif,102
qmof-7b1303e.cif,50
qmof-4cc90a1.cif,104
qmof-d4efb4b.cif,71
qmof-a1b4d06.cif,116
qmof-ea15ac0.cif,30
qmof-0f113e8.cif,110
qmof-ff3ad89.cif,92
qmof-dd8ff85.cif,244
qmof-edcf7ff.cif,92
qmof-71cc7da.cif,56
qmof-fbb4304.cif,104
qmof-a6ce113.cif,120
qmof-9462beb.cif,96
qmof-a952798.cif,108
qmof-93caad9.cif,100
qmof-ff5bd85.cif,107
qmof-c242443.cif,196
qmof-b202db2.cif,110
qmof-c895b41.cif,38
qmof-c7a31b7.cif,92
qmof-1b80432.cif,65
qmof-c5776f5.cif,124
qmof-f174ce4.cif,92
qmof-57c12cc.cif,68
qmof-ba030f6.cif,52
qmof-fc1e938.cif,130
qmof-071c170.cif,100
qmof-380359a.cif,64
qmof-a3f50f5.cif,208
qmof-cbf9737.cif,31
qmof-4c83681.cif,170
qmof-1959230.cif,100
qmof-2941470.cif,96
qmof-850f45a.cif,288
qmof-76127a9.cif,140
qmof-cd92f99.cif,96
qmof-7c055d2.cif,136
qmof-8a574ac.cif,232
qmof-59f918e.cif,268
qmof-12544e7.cif,83
qmof-a5f444a.cif,60
qmof-1a11e28.cif,120
qmof-1f4f159.cif,136
qmof-0fcb34b.cif,156
qmof-ccbcf36.cif,96
qmof-2e95254.cif,88
qmof-74b7695.cif,64
qmof-fe832cc.cif,272
qmof-cf5e7be.cif,64
qmof-91ef893.cif,49
qmof-bb28adc.cif,90
qmof-6915213.cif,108
qmof-79684a4.cif,84
qmof-173a8d7.cif,70
qmof-7a521f7.cif,100
qmof-fd84d96.cif,132
qmof-21e2f42.cif,120
qmof-523a324.cif,116
qmof-bc35341.cif,43
qmof-a5b4034.cif,46
qmof-59518de.cif,51
qmof-bbb6c74.cif,148
qmof-04972fd.cif,54
qmof-85aea29.cif,40
qmof-1692715.cif,72
qmof-f0a4dcc.cif,82
qmof-17f519a.cif,86
qmof-231ce7d.cif,162
qmof-359185c.cif,94
qmof-15375c3.cif,70
qmof-44477e2.cif,52
qmof-59b7a9f.cif,102
qmof-2590e01.cif,88
qmof-ad68593.cif,124
qmof-b7a2094.cif,224
qmof-b2d1a59.cif,54
qmof-3e92cd3.cif,144
qmof-5448086.cif,144
qmof-2c240b6.cif,55
qmof-acd85e0.cif,102
qmof-cc6b2f2.cif,164
qmof-886aa55.cif,214
qmof-1b07b31.cif,136
qmof-849b838.cif,93
qmof-df89737.cif,368
qmof-7d9565e.cif,98
qmof-257e499.cif,392
qmof-0798d7e.cif,180
qmof-4164cfa.cif,156
qmof-949bca4.cif,92
qmof-e18f086.cif,60
qmof-537df4e.cif,72
qmof-dd7b7aa.cif,448
qmof-c8edfaa.cif,80
qmof-a6cc8b6.cif,238
qmof-df9cac4.cif,68
qmof-f125ded.cif,60
qmof-6d59eab.cif,50
qmof-6fd2462.cif,108
qmof-381c535.cif,58
qmof-bd5e7e0.cif,88
qmof-5e98a79.cif,96
qmof-16b5b77.cif,120
qmof-d292655.cif,64
qmof-98f664f.cif,122
qmof-88c8b46.cif,128
qmof-c9ee732.cif,38
qmof-f1b24ea.cif,98
qmof-ff2ad5a.cif,100
qmof-71e4443.cif,24
qmof-43a70d7.cif,160
qmof-d2c5028.cif,326
qmof-e13923f.cif,67
qmof-ffa7d7a.cif,112
qmof-3f1b655.cif,68
qmof-a2e4f06.cif,44
qmof-ab539ca.cif,183
qmof-8a65441.cif,110
qmof-b7415d0.cif,59
qmof-6a5bda3.cif,144
qmof-5b325c1.cif,146
qmof-2c1dd80.cif,106
qmof-35607b2.cif,84
qmof-a4bb04b.cif,71
qmof-5dc72f9.cif,109
qmof-63a8ad5.cif,107
qmof-2a350d5.cif,76
qmof-ef6d4cf.cif,236
qmof-c02448f.cif,176
qmof-b5805d2.cif,140
qmof-740e83b.cif,65
qmof-78b018b.cif,66
qmof-555d533.cif,348
qmof-68e5457.cif,76
qmof-8780f49.cif,120
qmof-a487143.cif,386
qmof-17c39d6.cif,67
qmof-c6cd4fd.cif,78
qmof-3ba428a.cif,64
qmof-ea46652.cif,90
qmof-878ee6a.cif,244
qmof-9d133f2.cif,68
qmof-8b907a1.cif,218
qmof-f247770.cif,124
qmof-ccd7445.cif,64
qmof-2297abb.cif,34
qmof-8e57ccd.cif,92
qmof-00f0897.cif,32
qmof-7bb0742.cif,106
qmof-4b3fafd.cif,76
qmof-f2bb795.cif,150
qmof-f872600.cif,68
qmof-66e54f2.cif,248
qmof-d65a0ec.cif,76
qmof-23715f3.cif,348
qmof-76e034b.cif,236
qmof-a90ec1a.cif,94
qmof-469ff8c.cif,120
qmof-79f273c.cif,42
qmof-faf6c2b.cif,368
qmof-7db6d11.cif,40
qmof-65beaf5.cif,112
qmof-83816cc.cif,56
qmof-d3b0421.cif,56
qmof-d9f0c2b.cif,100
qmof-aa20a4b.cif,112
qmof-84d1a97.cif,76
qmof-9d2a214.cif,85
qmof-0411cdf.cif,164
qmof-d4cc1c0.cif,68
qmof-803cdbb.cif,92
qmof-504e891.cif,60
qmof-8eba52e.cif,122
qmof-5d04aea.cif,134
qmof-ed94e56.cif,110
qmof-40ed74e.cif,76
qmof-64b5161.cif,144
qmof-4720334.cif,60
qmof-5a40d68.cif,50
qmof-989c153.cif,90
qmof-9041b1f.cif,196
qmof-33ecd67.cif,64
qmof-b4e6ea2.cif,124
qmof-e0ad82f.cif,328
qmof-f44a0df.cif,100
qmof-dc505ad.cif,190
qmof-fdf21ae.cif,80
qmof-06bdce4.cif,248
qmof-361e7d5.cif,50
qmof-0f95d50.cif,86
qmof-6880c1e.cif,84
qmof-090a52a.cif,154
qmof-f2c4016.cif,146
qmof-1647128.cif,62
qmof-b983218.cif,144
qmof-3bddfea.cif,172
qmof-5a36ead.cif,111
qmof-057b4a2.cif,50
qmof-362afdb.cif,500
qmof-fc9b6fb.cif,100
qmof-4b5176a.cif,152
qmof-be391c1.cif,108
qmof-7a1356c.cif,392
qmof-afd8a66.cif,112
qmof-f1859dd.cif,160
qmof-ec0306c.cif,214
qmof-fc3e4dd.cif,92
qmof-ca88ff8.cif,110
qmof-be4d084.cif,180
qmof-70475c6.cif,144
qmof-0b3a3c5.cif,140
qmof-d72ac4d.cif,92
qmof-36fc2b5.cif,72
qmof-22a8f48.cif,116
qmof-27d460e.cif,138
qmof-3a8aeef.cif,98
qmof-cde0b8c.cif,256
qmof-2d22fc9.cif,108
qmof-921b996.cif,99
qmof-b42c7fb.cif,132
qmof-3ee197c.cif,64
qmof-f4cb7a6.cif,68
qmof-e9e813b.cif,62
qmof-a9e5638.cif,100
qmof-54e97e0.cif,84
qmof-7ff9d4f.cif,60
qmof-8c0f5e2.cif,44
qmof-3f9e962.cif,121
qmof-8d475eb.cif,62
qmof-aec3728.cif,108
qmof-26e476a.cif,115
qmof-b13204c.cif,80
qmof-9aae61a.cif,42
qmof-fd5026b.cif,216
qmof-f8dd514.cif,480
qmof-cca1381.cif,46
qmof-945824a.cif,244
qmof-23c04a5.cif,132
qmof-e5bda14.cif,276
qmof-9db61ac.cif,56
qmof-3e37e5a.cif,64
qmof-a4fb40a.cif,180
qmof-8995edd.cif,180
qmof-e1e0bff.cif,102
qmof-8ca775a.cif,132
qmof-9d5a46c.cif,114
qmof-389345a.cif,34
qmof-c328407.cif,116
qmof-2f1b443.cif,56
qmof-093d278.cif,88
qmof-7346c1b.cif,212
qmof-9613d42.cif,106
qmof-7993762.cif,216
qmof-3b1bdfe.cif,292
qmof-41c61b0.cif,80
qmof-6667c00.cif,92
qmof-fcaa8ec.cif,104
qmof-a1f63f6.cif,25
qmof-1452f65.cif,72
qmof-6299d25.cif,112
qmof-73cfd5c.cif,60
qmof-98440a2.cif,148
qmof-17db927.cif,198
qmof-12a0bfd.cif,155
qmof-dc774d8.cif,78
qmof-fbf7e41.cif,52
qmof-5250d6e.cif,28
qmof-6db6f37.cif,174
qmof-f957853.cif,102
qmof-2239292.cif,126
qmof-1dc30c4.cif,76
qmof-b1692f5.cif,128
qmof-043fa31.cif,164
qmof-4fa1780.cif,92
qmof-8cf88c7.cif,100
qmof-7ba1c40.cif,100
qmof-33b0cbe.cif,92
qmof-14c9367.cif,122
qmof-89074e9.cif,88
qmof-7f11edf.cif,84
qmof-ff7658b.cif,44
qmof-4513e39.cif,49
qmof-34adcfb.cif,142
qmof-cbb7574.cif,92
qmof-d209d87.cif,89
qmof-60793b4.cif,96
qmof-dad3c8f.cif,68
qmof-121fe67.cif,126
qmof-c9f4af4.cif,42
qmof-4040470.cif,50
qmof-bbea870.cif,108
qmof-6128aea.cif,244
qmof-f758424.cif,146
qmof-a556c09.cif,132
qmof-5dcd85d.cif,198
qmof-a71c5cf.cif,154
qmof-cfb8591.cif,140
qmof-7fab52b.cif,120
qmof-6fb6dea.cif,77
qmof-fd9d828.cif,68
qmof-aac899c.cif,62
qmof-4ddd98f.cif,116
qmof-38b18d7.cif,26
qmof-6204da9.cif,169
qmof-a38a59d.cif,52
qmof-8741cdf.cif,100
qmof-d66fafb.cif,56
qmof-211f33e.cif,96
qmof-84e4880.cif,58
qmof-02aac8c.cif,100
qmof-ed9d2e0.cif,66
qmof-c488679.cif,54
qmof-bd8bc35.cif,52
qmof-73b7fe4.cif,51
qmof-1ce6860.cif,156
qmof-d6e9742.cif,159
qmof-e64b388.cif,112
qmof-a8cfc39.cif,102
qmof-29f1fa9.cif,62
qmof-8173fb9.cif,54
qmof-9723edf.cif,82
